id_servidor,sexo,cargo,categoria_cargo,carga_horaria_semanal,tipo_pagamento,data_admissao,data_desligamento,mes,proventos,descontos,liquido
13e475b14e6630d38080efd0bd8d2852e918e70dfdec06db849209d4dc98b77e,M,AJUDANTE DE SERVICOS DIVERSOS,operacional,40,vale_alimentacao,2000-03-01,,,1000.0,0.0,1000.0
13e475b14e6630d38080efd0bd8d2852e918e70dfdec06db849209d4dc98b77e,M,AJUDANTE DE SERVICOS DIVERSOS,operacional,40,Fechamento 13º Salário,2000-03-01,,,4323.45,2113.96,2209.49
13e475b14e6630d38080efd0bd8d2852e918e70dfdec06db849209d4dc98b77e,M,AJUDANTE DE SERVICOS DIVERSOS,operacional,40,folha_mensal,2000-03-01,,,4598.23,666.05,3932.18
8f7212b6857dd82f092220259250f2b9fa46221c768f64ee053676cdd5d376f6,F,AUXILIAR DE CRECHE,educacao,40,vale_alimentacao,2018-02-14,,,1000.0,0.0,1000.0
8f7212b6857dd82f092220259250f2b9fa46221c768f64ee053676cdd5d376f6,F,AUXILIAR DE CRECHE,educacao,40,Fechamento 13º Salário,2018-02-14,,,2069.65,1094.63,975.02
8f7212b6857dd82f092220259250f2b9fa46221c768f64ee053676cdd5d376f6,F,AUXILIAR DE CRECHE,educacao,40,folha_mensal,2018-02-14,,,1609.76,225.37,1384.39
f9060411bb13363b90690c13a736e7654d02a22ac9bc34b00bbdf005cddc82b4,M,AJUDANTE DE SERVICOS DIVERSOS,operacional,40,folha_mensal,2001-09-03,,,4083.61,2011.45,2072.16
f9060411bb13363b90690c13a736e7654d02a22ac9bc34b00bbdf005cddc82b4,M,AJUDANTE DE SERVICOS DIVERSOS,operacional,40,vale_alimentacao,2001-09-03,,,1000.0,0.0,1000.0
f9060411bb13363b90690c13a736e7654d02a22ac9bc34b00bbdf005cddc82b4,M,AJUDANTE DE SERVICOS DIVERSOS,operacional,40,Fechamento 13º Salário,2001-09-03,,,3121.04,1427.89,1693.15
f9e0f9749d11e623dc1b38ce7a6e06c24265c02f2c9841a3b1e57b26db496319,M,MOTORISTA,operacional,40,vale_alimentacao,2006-04-10,,,1000.0,0.0,1000.0
f9e0f9749d11e623dc1b38ce7a6e06c24265c02f2c9841a3b1e57b26db496319,M,MOTORISTA,operacional,40,Fechamento 13º Salário,2006-04-10,,,3500.78,1421.7,2079.08
f9e0f9749d11e623dc1b38ce7a6e06c24265c02f2c9841a3b1e57b26db496319,M,MOTORISTA,operacional,40,folha_mensal,2006-04-10,,,3645.45,1390.79,2254.66
7901bed59fdb1783652de5a48ecfae90ac14375951e49dab96dae1a6e47bb858,M,MOTORISTA,operacional,40,folha_mensal,2024-01-03,,,4501.05,612.83,3888.22
7901bed59fdb1783652de5a48ecfae90ac14375951e49dab96dae1a6e47bb858,M,MOTORISTA,operacional,40,vale_alimentacao,2024-01-03,,,1000.0,0.0,1000.0
7901bed59fdb1783652de5a48ecfae90ac14375951e49dab96dae1a6e47bb858,M,MOTORISTA,operacional,40,Fechamento 13º Salário,2024-01-03,,,4162.42,1953.04,2209.38
db7f1c95860d95d4d4b804157ec67fd442b65b6a640fe3cef2f76a9163eef702,F,ENFERMEIRO,saude,30,folha_mensal,1999-07-19,,,9320.47,2915.31,6405.16
db7f1c95860d95d4d4b804157ec67fd442b65b6a640fe3cef2f76a9163eef702,F,ENFERMEIRO,saude,30,vale_alimentacao,1999-07-19,,,1000.0,0.0,1000.0
db7f1c95860d95d4d4b804157ec67fd442b65b6a640fe3cef2f76a9163eef702,F,ENFERMEIRO,saude,30,Fechamento 13º Salário,1999-07-19,,,9320.47,7013.05,2307.42
f155dce2f8dd64efbde677c72557e01781dec3d7dc2b0f98bfb30dffbf24ccc7,M,AJUDANTE DE PEDREIRO,operacional,40,folha_mensal,1990-03-19,,,3867.03,492.95,3374.08
f155dce2f8dd64efbde677c72557e01781dec3d7dc2b0f98bfb30dffbf24ccc7,M,AJUDANTE DE PEDREIRO,operacional,40,vale_alimentacao,1990-03-19,,,1000.0,0.0,1000.0
f155dce2f8dd64efbde677c72557e01781dec3d7dc2b0f98bfb30dffbf24ccc7,M,AJUDANTE DE PEDREIRO,operacional,40,Fechamento 13º Salário,1990-03-19,,,3573.93,1548.95,2024.98
a4be6081edae8f92d4f1ead8fa75c3c8293c5959384500bd298ac655d495a4d7,M,MOTORISTA,operacional,40,vale_alimentacao,2012-09-17,,,1000.0,0.0,1000.0
a4be6081edae8f92d4f1ead8fa75c3c8293c5959384500bd298ac655d495a4d7,M,MOTORISTA,operacional,40,Fechamento 13º Salário,2012-09-17,,,4444.92,2383.13,2061.79
a4be6081edae8f92d4f1ead8fa75c3c8293c5959384500bd298ac655d495a4d7,M,MOTORISTA,operacional,40,folha_mensal,2012-09-17,,,4452.52,679.74,3772.78
6f38749d85b18da13a7514221c7febd108341aa8e84d6badf6210e638de028d9,M,AJUDANTE DE SERVICOS DIVERSOS,operacional,40,vale_alimentacao,2025-07-03,,,1000.0,0.0,1000.0
6f38749d85b18da13a7514221c7febd108341aa8e84d6badf6210e638de028d9,M,AJUDANTE DE SERVICOS DIVERSOS,operacional,40,Fechamento 13º Salário,2025-07-03,,,1078.75,151.03,927.72
6f38749d85b18da13a7514221c7febd108341aa8e84d6badf6210e638de028d9,M,AJUDANTE DE SERVICOS DIVERSOS,operacional,40,folha_mensal,2025-07-03,,,2146.34,300.49,1845.85
6ab00d1ece3ed66bae300095b488e027b173bbfcd93e0eb49cc473d62d5d5fd3,M,AJUDANTE DE SERVICOS DIVERSOS,operacional,40,vale_alimentacao,1994-04-06,,,1000.0,0.0,1000.0
6ab00d1ece3ed66bae300095b488e027b173bbfcd93e0eb49cc473d62d5d5fd3,M,AJUDANTE DE SERVICOS DIVERSOS,operacional,40,Fechamento 13º Salário,1994-04-06,,,3047.35,1351.57,1695.78
6ab00d1ece3ed66bae300095b488e027b173bbfcd93e0eb49cc473d62d5d5fd3,M,AJUDANTE DE SERVICOS DIVERSOS,operacional,40,folha_mensal,1994-04-06,,,3025.37,812.35,2213.02
d0263f37e5a9b91632286c48d282d2eb7e49546328050b166e4fbaf6f12e3355,M,PROCURADOR JURIDICO,juridico,35,vale_alimentacao,2014-07-01,,,1000.0,0.0,1000.0
d0263f37e5a9b91632286c48d282d2eb7e49546328050b166e4fbaf6f12e3355,M,PROCURADOR JURIDICO,juridico,35,Fechamento 13º Salário,2014-07-01,,,7018.84,5243.29,1775.55
d0263f37e5a9b91632286c48d282d2eb7e49546328050b166e4fbaf6f12e3355,M,PROCURADOR JURIDICO,juridico,35,folha_mensal,2014-07-01,,,19421.34,1733.87,17687.47
bc30597e0239c46375d8d7608a33329803a484782e7fa05815fb7474a535366d,M,VETERINARIO,saude,10,folha_mensal,2023-10-23,,,9298.13,2353.87,6944.26
bc30597e0239c46375d8d7608a33329803a484782e7fa05815fb7474a535366d,M,VETERINARIO,saude,10,vale_alimentacao,2023-10-23,,,1000.0,0.0,1000.0
bc30597e0239c46375d8d7608a33329803a484782e7fa05815fb7474a535366d,M,VETERINARIO,saude,10,Fechamento 13º Salário,2023-10-23,,,11115.75,6329.64,4786.11
43dfcc54266feb51c2f74dbc4f7591989a77ebfc1781ad01da1e8dc838160850,M,MOTORISTA,operacional,40,vale_alimentacao,2006-08-14,,,1000.0,0.0,1000.0
43dfcc54266feb51c2f74dbc4f7591989a77ebfc1781ad01da1e8dc838160850,M,MOTORISTA,operacional,40,Fechamento 13º Salário,2006-08-14,,,3666.72,1420.91,2245.81
43dfcc54266feb51c2f74dbc4f7591989a77ebfc1781ad01da1e8dc838160850,M,MOTORISTA,operacional,40,folha_mensal,2006-08-14,,,3737.55,1837.35,1900.2
49fe968b783853dc28baaed4cc5099ced60bccf621df8f11407b8fd22ab5c27c,M,TECNICO EM INFORMATICA,tecnico,35,vale_alimentacao,2002-04-01,,,1000.0,0.0,1000.0
49fe968b783853dc28baaed4cc5099ced60bccf621df8f11407b8fd22ab5c27c,M,TECNICO EM INFORMATICA,tecnico,35,Fechamento 13º Salário,2002-04-01,,,3603.43,1894.97,1708.46
49fe968b783853dc28baaed4cc5099ced60bccf621df8f11407b8fd22ab5c27c,M,TECNICO EM INFORMATICA,tecnico,35,folha_mensal,2002-04-01,,,3349.7,471.01,2878.69
5ea57baa16ba9b9621319a2f3b3aa8fdbb0db6f2697a4f6ace69e791719f18c8,M,AUXILIAR DE SERVICOS EXTERNOS,operacional,35,vale_alimentacao,2001-04-02,,,1000.0,0.0,1000.0
5ea57baa16ba9b9621319a2f3b3aa8fdbb0db6f2697a4f6ace69e791719f18c8,M,AUXILIAR DE SERVICOS EXTERNOS,operacional,35,Fechamento 13º Salário,2001-04-02,,,3186.99,1432.84,1754.15
5ea57baa16ba9b9621319a2f3b3aa8fdbb0db6f2697a4f6ace69e791719f18c8,M,AUXILIAR DE SERVICOS EXTERNOS,operacional,35,folha_mensal,2001-04-02,,,4091.01,554.5,3536.51
d3292362b5703de680025868544e5c89814a78a08c9d52eeec8e6125c60c0f8c,F,AJUDANTE DE SERVICOS DIVERSOS,operacional,40,vale_alimentacao,2006-04-10,,,1000.0,0.0,1000.0
d3292362b5703de680025868544e5c89814a78a08c9d52eeec8e6125c60c0f8c,F,AJUDANTE DE SERVICOS DIVERSOS,operacional,40,Fechamento 13º Salário,2006-04-10,,,2209.66,1136.97,1072.69
d3292362b5703de680025868544e5c89814a78a08c9d52eeec8e6125c60c0f8c,F,AJUDANTE DE SERVICOS DIVERSOS,operacional,40,folha_mensal,2006-04-10,,,3193.84,745.14,2448.7
80ce8bf4c0b0b6ce5cfaa2fb7de915da0d1eae4407cd6c229e2673736785aa9e,F,CONSELHEIRO TUTELAR.,assistencia_social,40,vale_alimentacao,2024-01-11,,,1000.0,0.0,1000.0
80ce8bf4c0b0b6ce5cfaa2fb7de915da0d1eae4407cd6c229e2673736785aa9e,F,CONSELHEIRO TUTELAR.,assistencia_social,40,Fechamento 13º Salário,2024-01-11,,,2339.9,1427.34,912.56
80ce8bf4c0b0b6ce5cfaa2fb7de915da0d1eae4407cd6c229e2673736785aa9e,F,CONSELHEIRO TUTELAR.,assistencia_social,40,folha_mensal,2024-01-11,,,3119.87,369.27,2750.6
5d17b8142bb8738a36814973190dc126a8646d0b92ffe2e72565158884e87f52,F,AJUDANTE DE SERVICOS DIVERSOS,operacional,40,vale_alimentacao,2009-04-01,,,1000.0,0.0,1000.0
5d17b8142bb8738a36814973190dc126a8646d0b92ffe2e72565158884e87f52,F,AJUDANTE DE SERVICOS DIVERSOS,operacional,40,Fechamento 13º Salário,2009-04-01,,,2227.64,1182.95,1044.69
5d17b8142bb8738a36814973190dc126a8646d0b92ffe2e72565158884e87f52,F,AJUDANTE DE SERVICOS DIVERSOS,operacional,40,folha_mensal,2009-04-01,,,2048.78,286.83,1761.95
a77fca0be029efd4ab8eaa2fc0422d7013e8acb49cffba1e528755970924f1bb,F,AGENTE DE COMBATE AS ENDEMIAS,saude,40,folha_mensal,2003-06-02,,,5936.83,1194.13,4742.7
a77fca0be029efd4ab8eaa2fc0422d7013e8acb49cffba1e528755970924f1bb,F,AGENTE DE COMBATE AS ENDEMIAS,saude,40,vale_alimentacao,2003-06-02,,,1000.0,0.0,1000.0
a77fca0be029efd4ab8eaa2fc0422d7013e8acb49cffba1e528755970924f1bb,F,AGENTE DE COMBATE AS ENDEMIAS,saude,40,Fechamento 13º Salário,2003-06-02,,,6034.06,3290.67,2743.39
4b32a580da1087fb75fbfb2148e3258b0c357365ea1f02325a06b880f5774872,F,AJUDANTE DE SERVICOS DIVERSOS,operacional,40,vale_alimentacao,2023-08-28,,,1000.0,0.0,1000.0
4b32a580da1087fb75fbfb2148e3258b0c357365ea1f02325a06b880f5774872,F,AJUDANTE DE SERVICOS DIVERSOS,operacional,40,Fechamento 13º Salário,2023-08-28,,,2255.49,1067.04,1188.45
4b32a580da1087fb75fbfb2148e3258b0c357365ea1f02325a06b880f5774872,F,AJUDANTE DE SERVICOS DIVERSOS,operacional,40,folha_mensal,2023-08-28,,,2574.8,300.49,2274.31
882344afab5a77e27eaa04bfa2be6309188443d6635f2caf684cd87dea29cae1,F,TECNICO EM ENFERMAGEM,saude,30,folha_mensal,2024-07-02,,,4915.56,843.39,4072.17
882344afab5a77e27eaa04bfa2be6309188443d6635f2caf684cd87dea29cae1,F,TECNICO EM ENFERMAGEM,saude,30,folha_mensal,2012-08-13,,,5871.63,1520.99,4350.64
882344afab5a77e27eaa04bfa2be6309188443d6635f2caf684cd87dea29cae1,F,TECNICO EM ENFERMAGEM,saude,30,vale_alimentacao,2024-07-02,,,1000.0,0.0,1000.0
882344afab5a77e27eaa04bfa2be6309188443d6635f2caf684cd87dea29cae1,F,TECNICO EM ENFERMAGEM,saude,30,vale_alimentacao,2012-08-13,,,1000.0,0.0,1000.0
882344afab5a77e27eaa04bfa2be6309188443d6635f2caf684cd87dea29cae1,F,TECNICO EM ENFERMAGEM,saude,30,Fechamento 13º Salário,2024-07-02,,,5833.39,2862.09,2971.3
882344afab5a77e27eaa04bfa2be6309188443d6635f2caf684cd87dea29cae1,F,TECNICO EM ENFERMAGEM,saude,30,Fechamento 13º Salário,2012-08-13,,,5943.06,3898.64,2044.42
044c79f325082a2503df783fb134f7258f34f5d7b6195ad3c7e9ff347a7512b0,F,ATENDENTE SOCIAL,assistencia_social,35,vale_alimentacao,2001-02-01,,,1000.0,0.0,1000.0
044c79f325082a2503df783fb134f7258f34f5d7b6195ad3c7e9ff347a7512b0,F,ATENDENTE SOCIAL,assistencia_social,35,Fechamento 13º Salário,2001-02-01,,,4402.87,2011.28,2391.59
044c79f325082a2503df783fb134f7258f34f5d7b6195ad3c7e9ff347a7512b0,F,ATENDENTE SOCIAL,assistencia_social,35,folha_mensal,2001-02-01,,,4162.1,1337.26,2824.84
7cada3734e70c1fed623a5e8458d5c7aa44b138f3318a95bb2afcd9bf3efd7ec,F,PROFESSOR DE EDUCAÇÃO BÁSICA I - PEB I,educacao,30,folha_mensal,2020-02-03,,,4744.62,833.3,3911.32
7cada3734e70c1fed623a5e8458d5c7aa44b138f3318a95bb2afcd9bf3efd7ec,F,PROFESSOR DE EDUCAÇÃO BÁSICA I - PEB I,educacao,30,vale_alimentacao,2020-02-03,,,1000.0,0.0,1000.0
7cada3734e70c1fed623a5e8458d5c7aa44b138f3318a95bb2afcd9bf3efd7ec,F,PROFESSOR DE EDUCAÇÃO BÁSICA I - PEB I,educacao,30,Fechamento 13º Salário,2020-02-03,,,4066.82,2733.22,1333.6
9cc6be75d7c90c28ad399a4a4dc762682e18d9eff5390e6637b780942a5de7bb,F,TECNICO EM ENFERMAGEM,saude,30,folha_mensal,2013-04-01,,,5606.67,1131.5,4475.17
9cc6be75d7c90c28ad399a4a4dc762682e18d9eff5390e6637b780942a5de7bb,F,TECNICO EM ENFERMAGEM,saude,30,vale_alimentacao,2013-04-01,,,1000.0,0.0,1000.0
9cc6be75d7c90c28ad399a4a4dc762682e18d9eff5390e6637b780942a5de7bb,F,TECNICO EM ENFERMAGEM,saude,30,Fechamento 13º Salário,2013-04-01,,,5641.5,3077.12,2564.38
36faeb96fbe8ba379658d6e6661aa59ed7215f608fdae9cbb4136da51bc3fa0c,M,AJUDANTE DE SERVICOS DIVERSOS,operacional,40,vale_alimentacao,2006-04-10,,,1000.0,0.0,1000.0
36faeb96fbe8ba379658d6e6661aa59ed7215f608fdae9cbb4136da51bc3fa0c,M,AJUDANTE DE SERVICOS DIVERSOS,operacional,40,Fechamento 13º Salário,2006-04-10,,,2359.22,1172.33,1186.89
36faeb96fbe8ba379658d6e6661aa59ed7215f608fdae9cbb4136da51bc3fa0c,M,AJUDANTE DE SERVICOS DIVERSOS,operacional,40,folha_mensal,2006-04-10,,,2645.0,283.57,2361.43
53e2b7dc9b10cc6780e4f970df89cd1a542aa43fadd4742579e98719a802a523,F,PROFESSOR,educacao,30,vale_alimentacao,1991-04-01,,,1000.0,0.0,1000.0
53e2b7dc9b10cc6780e4f970df89cd1a542aa43fadd4742579e98719a802a523,F,PROFESSOR,educacao,30,Fechamento 13º Salário,1991-04-01,,,10553.43,8119.46,2433.97
53e2b7dc9b10cc6780e4f970df89cd1a542aa43fadd4742579e98719a802a523,F,PROFESSOR,educacao,30,folha_mensal,1991-04-01,,,14071.24,4601.69,9469.55
2f8a129cf633533f20a1748d450cf8b6ab5deb1ac874ffa3bde0cb4a03fb2f74,M,OFICIAL ADMINISTRATIVO,administrativo,35,vale_alimentacao,2006-02-13,,,1000.0,0.0,1000.0
2f8a129cf633533f20a1748d450cf8b6ab5deb1ac874ffa3bde0cb4a03fb2f74,M,OFICIAL ADMINISTRATIVO,administrativo,35,Fechamento 13º Salário,2006-02-13,,,3791.23,2312.93,1478.3
2f8a129cf633533f20a1748d450cf8b6ab5deb1ac874ffa3bde0cb4a03fb2f74,M,OFICIAL ADMINISTRATIVO,administrativo,35,folha_mensal,2006-02-13,,,3791.23,1321.91,2469.32
e4dbbde7e7d6bf9515a3b6489605b3c5e95abf4bc691e178bbc5b3ecbc18e272,F,OFICIAL ADMINISTRATIVO,administrativo,35,vale_alimentacao,2006-03-20,,,1000.0,0.0,1000.0
e4dbbde7e7d6bf9515a3b6489605b3c5e95abf4bc691e178bbc5b3ecbc18e272,F,OFICIAL ADMINISTRATIVO,administrativo,35,Fechamento 13º Salário,2006-03-20,,,5326.2,3763.89,1562.31
e4dbbde7e7d6bf9515a3b6489605b3c5e95abf4bc691e178bbc5b3ecbc18e272,F,OFICIAL ADMINISTRATIVO,administrativo,35,folha_mensal,2006-03-20,,,5326.2,2422.18,2904.02
02509bf686542aad5ba64b9e0a9e7424e68d9eaedf2562a5ab30e8a966003a2b,F,CONSELHEIRO TUTELAR.,assistencia_social,40,vale_alimentacao,2024-01-11,,,1000.0,0.0,1000.0
02509bf686542aad5ba64b9e0a9e7424e68d9eaedf2562a5ab30e8a966003a2b,F,CONSELHEIRO TUTELAR.,assistencia_social,40,Fechamento 13º Salário,2024-01-11,,,2339.9,1427.34,912.56
02509bf686542aad5ba64b9e0a9e7424e68d9eaedf2562a5ab30e8a966003a2b,F,CONSELHEIRO TUTELAR.,assistencia_social,40,folha_mensal,2024-01-11,,,2339.9,257.38,2082.52
535a2d1e07794e2cd0432ee5e78ca0cc8e629dc25b575fcbb91517b2b803a682,F,AJUDANTE DE SERVICOS DIVERSOS,operacional,40,folha_mensal,2008-04-01,,,3104.38,371.54,2732.84
535a2d1e07794e2cd0432ee5e78ca0cc8e629dc25b575fcbb91517b2b803a682,F,AJUDANTE DE SERVICOS DIVERSOS,operacional,40,vale_alimentacao,2008-04-01,,,1000.0,0.0,1000.0
535a2d1e07794e2cd0432ee5e78ca0cc8e629dc25b575fcbb91517b2b803a682,F,AJUDANTE DE SERVICOS DIVERSOS,operacional,40,Fechamento 13º Salário,2008-04-01,,,3036.14,1221.66,1814.48
71e265fd6fccf86b59814e4ac58ff11fc19585dcd5379f5b11a552716909f92c,F,SERVENTE,operacional,44,vale_alimentacao,1995-03-09,,,1000.0,0.0,1000.0
71e265fd6fccf86b59814e4ac58ff11fc19585dcd5379f5b11a552716909f92c,F,SERVENTE,operacional,44,Fechamento 13º Salário,1995-03-09,,,3763.55,2354.29,1409.26
71e265fd6fccf86b59814e4ac58ff11fc19585dcd5379f5b11a552716909f92c,F,SERVENTE,operacional,44,folha_mensal,1995-03-09,,,3763.55,859.87,2903.68
2f97c1c75b0a89839eabe0dc7ca05749d9a4fed2e6fe881ee83e0130a1f37c4c,F,PROFESSOR,educacao,30,vale_alimentacao,1997-09-01,,,1000.0,0.0,1000.0
2f97c1c75b0a89839eabe0dc7ca05749d9a4fed2e6fe881ee83e0130a1f37c4c,F,PROFESSOR,educacao,30,folha_mensal,1997-09-01,,,10397.17,4350.85,6046.32
2f97c1c75b0a89839eabe0dc7ca05749d9a4fed2e6fe881ee83e0130a1f37c4c,F,PROFESSOR,educacao,30,Fechamento 13º Salário,1997-09-01,,,10008.66,5908.66,4100.0
bf69036aa14d5b444e8db4661ebd48dce793ac10b897289407368d50f48f58f4,F,AUXILIAR DE CRECHE,educacao,40,vale_alimentacao,2020-02-03,,,1000.0,0.0,1000.0
bf69036aa14d5b444e8db4661ebd48dce793ac10b897289407368d50f48f58f4,F,AUXILIAR DE CRECHE,educacao,40,Fechamento 13º Salário,2020-02-03,,,273.96,166.1,107.86
bf69036aa14d5b444e8db4661ebd48dce793ac10b897289407368d50f48f58f4,F,AUXILIAR DE CRECHE,educacao,40,folha_mensal,2020-02-03,,,,0.0,0.0
c41350cc03536982d9caec9a45b1349db4b8c8bbeb240592e13428cd77d872fe,M,MOTORISTA,operacional,40,vale_alimentacao,2025-05-05,,,1000.0,0.0,1000.0
c41350cc03536982d9caec9a45b1349db4b8c8bbeb240592e13428cd77d872fe,M,MOTORISTA,operacional,40,Fechamento 13º Salário,2025-05-05,,,2251.01,806.13,1444.88
c41350cc03536982d9caec9a45b1349db4b8c8bbeb240592e13428cd77d872fe,M,MOTORISTA,operacional,40,folha_mensal,2025-05-05,,,3405.27,415.56,2989.71
bcdef64e3d7466854db2395d383412035b6e0b50c604151125846f32fcd53b2d,M,AJUDANTE DE SERVICOS DIVERSOS,operacional,40,folha_mensal,2000-03-09,,,3034.56,391.58,2642.98
bcdef64e3d7466854db2395d383412035b6e0b50c604151125846f32fcd53b2d,M,AJUDANTE DE SERVICOS DIVERSOS,operacional,40,vale_alimentacao,2000-03-09,,,1000.0,0.0,1000.0
bcdef64e3d7466854db2395d383412035b6e0b50c604151125846f32fcd53b2d,M,AJUDANTE DE SERVICOS DIVERSOS,operacional,40,Fechamento 13º Salário,2000-03-09,,,3167.56,1431.38,1736.18
f38375584eb5167cb2c13fb09e5a535d39e1fe076214c28b6d2fa555061aada8,M,MOTORISTA,operacional,40,folha_mensal,2024-01-03,,,4969.72,768.96,4200.76
f38375584eb5167cb2c13fb09e5a535d39e1fe076214c28b6d2fa555061aada8,M,MOTORISTA,operacional,40,vale_alimentacao,2024-01-03,,,1000.0,0.0,1000.0
f38375584eb5167cb2c13fb09e5a535d39e1fe076214c28b6d2fa555061aada8,M,MOTORISTA,operacional,40,Fechamento 13º Salário,2024-01-03,,,4842.83,2434.14,2408.69
473f94c9d226dfd2b42ca6905de586f0156a45d7ff27588c0fce89b556d39222,F,AGENTE COMUNITARIO DE SAUDE.,saude,40,vale_alimentacao,2025-07-21,,,1000.0,0.0,1000.0
473f94c9d226dfd2b42ca6905de586f0156a45d7ff27588c0fce89b556d39222,F,AGENTE COMUNITARIO DE SAUDE.,saude,40,Fechamento 13º Salário,2025-07-21,,,1549.15,754.17,794.98
473f94c9d226dfd2b42ca6905de586f0156a45d7ff27588c0fce89b556d39222,F,AGENTE COMUNITARIO DE SAUDE.,saude,40,folha_mensal,2025-07-21,,,3673.36,440.91,3232.45
e329164ebd920071aa935e068f0d067b017624bd143d49284e216f883f09456e,F,AUXILIAR DE CRECHE,educacao,40,vale_alimentacao,2021-08-23,,,1000.0,0.0,1000.0
e329164ebd920071aa935e068f0d067b017624bd143d49284e216f883f09456e,F,AUXILIAR DE CRECHE,educacao,40,Fechamento 13º Salário,2021-08-23,,,2146.34,1067.04,1079.3
e329164ebd920071aa935e068f0d067b017624bd143d49284e216f883f09456e,F,AUXILIAR DE CRECHE,educacao,40,folha_mensal,2021-08-23,,,2504.06,300.49,2203.57
6d3dca033e9246951e2e7e9dab1e28edd212db118169362e87454d68e3acae41,F,TECNICO EM ENFERMAGEM,saude,30,vale_alimentacao,2023-09-01,,,1000.0,0.0,1000.0
6d3dca033e9246951e2e7e9dab1e28edd212db118169362e87454d68e3acae41,F,TECNICO EM ENFERMAGEM,saude,30,Fechamento 13º Salário,2023-09-01,,,6478.41,3039.47,3438.94
6d3dca033e9246951e2e7e9dab1e28edd212db118169362e87454d68e3acae41,F,TECNICO EM ENFERMAGEM,saude,30,folha_mensal,2023-09-01,,,6274.38,1190.74,5083.64
913c8179f648e8bfe8563ceda1aa831650ec52f31712445b78be99e613eef6eb,M,AJUDANTE DE SERVICOS DIVERSOS,operacional,40,vale_alimentacao,2009-04-01,,,1000.0,0.0,1000.0
913c8179f648e8bfe8563ceda1aa831650ec52f31712445b78be99e613eef6eb,M,AJUDANTE DE SERVICOS DIVERSOS,operacional,40,Fechamento 13º Salário,2009-04-01,,,2720.35,1200.84,1519.51
913c8179f648e8bfe8563ceda1aa831650ec52f31712445b78be99e613eef6eb,M,AJUDANTE DE SERVICOS DIVERSOS,operacional,40,folha_mensal,2009-04-01,,,2654.99,329.76,2325.23
808ee61ef1ebc4beb2f6335e6ef305e8328bab6af81bfd324eda29c6e5ca0869,M,DIRETOR DO DEPARTAMENTO DE GESTÃO DE PESSOAS.c,comissionado,40,vale_alimentacao,2025-05-19,,,1000.0,0.0,1000.0
808ee61ef1ebc4beb2f6335e6ef305e8328bab6af81bfd324eda29c6e5ca0869,M,DIRETOR DO DEPARTAMENTO DE GESTÃO DE PESSOAS.c,comissionado,40,Fechamento 13º Salário,2025-05-19,,,4674.43,3073.07,1601.36
808ee61ef1ebc4beb2f6335e6ef305e8328bab6af81bfd324eda29c6e5ca0869,M,DIRETOR DO DEPARTAMENTO DE GESTÃO DE PESSOAS.c,comissionado,40,folha_mensal,2025-05-19,,,8013.31,2394.36,5618.95
98f072448c951c906f750912014cdd7cd5474fb917a3bf459e4ebe77a8d1c01d,F,TECNICO EM ENFERMAGEM,saude,30,vale_alimentacao,2023-09-25,,,1000.0,0.0,1000.0
98f072448c951c906f750912014cdd7cd5474fb917a3bf459e4ebe77a8d1c01d,F,TECNICO EM ENFERMAGEM,saude,30,Fechamento 13º Salário,2023-09-25,,,4765.58,2644.93,2120.65
98f072448c951c906f750912014cdd7cd5474fb917a3bf459e4ebe77a8d1c01d,F,TECNICO EM ENFERMAGEM,saude,30,folha_mensal,2023-09-25,,,4478.41,787.69,3690.72
ac048655e0354b6f44e9c7ee3f60c9186ff6bc1ce1127608b3896ba967844367,F,ATENDENTE SOCIAL,assistencia_social,35,vale_alimentacao,2004-03-17,,,1000.0,0.0,1000.0
ac048655e0354b6f44e9c7ee3f60c9186ff6bc1ce1127608b3896ba967844367,F,ATENDENTE SOCIAL,assistencia_social,35,Fechamento 13º Salário,2004-03-17,,,3761.22,2146.84,1614.38
ac048655e0354b6f44e9c7ee3f60c9186ff6bc1ce1127608b3896ba967844367,F,ATENDENTE SOCIAL,assistencia_social,35,folha_mensal,2004-03-17,,,5014.96,2111.21,2903.75
72370bc4f05dea64c302f65fc743bafc73d120cd6f549cb1dfadaa484f9cfec8,M,AJUDANTE DE SERVICOS DIVERSOS,operacional,40,vale_alimentacao,2006-02-13,,,1000.0,0.0,1000.0
72370bc4f05dea64c302f65fc743bafc73d120cd6f549cb1dfadaa484f9cfec8,M,AJUDANTE DE SERVICOS DIVERSOS,operacional,40,Fechamento 13º Salário,2006-02-13,,,3318.53,1706.67,1611.86
72370bc4f05dea64c302f65fc743bafc73d120cd6f549cb1dfadaa484f9cfec8,M,AJUDANTE DE SERVICOS DIVERSOS,operacional,40,folha_mensal,2006-02-13,,,3317.54,370.81,2946.73
32fe139f151e733b3309bc1f832c9a994a26dcec79ed5fa2db2b5f14b6fd9954,F,PEDREIRO,operacional,44,vale_alimentacao,2023-08-14,,,1000.0,0.0,1000.0
32fe139f151e733b3309bc1f832c9a994a26dcec79ed5fa2db2b5f14b6fd9954,F,PEDREIRO,operacional,44,Fechamento 13º Salário,2023-08-14,,,3123.36,1329.75,1793.61
32fe139f151e733b3309bc1f832c9a994a26dcec79ed5fa2db2b5f14b6fd9954,F,PEDREIRO,operacional,44,folha_mensal,2023-08-14,,,2680.83,279.93,2400.9
